source_id	derivative_id	subject_id	session_id	output_num	output_size	nifti_num	nifti_size	html_num
ds001894	MRIQC-22.0.1	sub-128	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-128	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-129	ses-T1	2	0	0	0	0
ds001894	MRIQC-22.0.1	sub-130	ses-T1	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-131	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-131	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-132	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-133	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-133	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-134	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-134	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-135	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-136	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-137	ses-T1	10	0	0	0	0
ds001894	MRIQC-22.0.1	sub-138	ses-T1	10	0	0	0	0
ds001894	MRIQC-22.0.1	sub-139	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-140	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-141	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-142	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-142	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-143	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-144	ses-T1	7	0	0	0	0
ds001894	MRIQC-22.0.1	sub-145	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-145	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-146	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-147	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-148	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-149	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-150	ses-T1	7	0	0	0	0
ds001894	MRIQC-22.0.1	sub-151	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-152	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-153	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-154	ses-T1	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-155	ses-T1	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-156	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-157	ses-T1	7	0	0	0	0
ds001894	MRIQC-22.0.1	sub-158	ses-T1	7	0	0	0	0
ds001894	MRIQC-22.0.1	sub-159	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-160	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-161	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-162	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-163	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-164	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-165	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-166	ses-T1	2	0	0	0	0
ds001894	MRIQC-22.0.1	sub-167	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-168	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-169	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-170	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-171	ses-T1	2	0	0	0	0
ds001894	MRIQC-22.0.1	sub-172	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-173	ses-T1	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-174	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-175	ses-T1	3	0	0	0	0
ds001894	MRIQC-22.0.1	sub-176	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-177	ses-T1	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-178	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-179	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-180	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-181	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-182	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-183	ses-T1	7	0	0	0	0
ds001894	MRIQC-22.0.1	sub-184	ses-T1	10	0	0	0	0
ds001894	MRIQC-22.0.1	sub-185	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-186	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-187	ses-T1	7	0	0	0	0
ds001894	MRIQC-22.0.1	sub-188	ses-T1	8	0	0	0	0
